place_id,name,address,phone,state,zip_code,dso,brand,latitude,longitude,scraped_at
,Monument Dentists and Orthodontics,"950 W Baptist Rd Ste 100 Monument, CO 80132",(719) 481-5807,Colorado,80132.0,Pacific Dental Services,,,,2024-01-15 00:09:37.657568
ChIJzSZCh-Tv9IgRj5LbjU6v1wo,Fayetteville Smiles Dentistry and Orthodontics,"117 Pavilion Pkwy Ste 15C Fayetteville, GA 30214",(770) 953-6975,Georgia,30214.0,Pacific Dental Services,,33.4807125,-84.4397351,2024-01-15 00:09:37.674722
ChIJFTevAOJulIAR4_FImAo9QtE,Marketplace Smiles Dentistry and Orthodontics,"6623 N Riverside Dr Ste 101 Fresno, CA 93722",(559) 547-3120,California,93722.0,Pacific Dental Services,,36.83448540000001,-119.9103642,2024-01-15 00:09:37.693917
ChIJ-ZnmhfBLE4cR_hCJ5j7KV2M,Prominent Point Dental Group and Orthodontics,"9625 Prominent Point Ste 100 Colorado Springs, CO 80924",(719) 495-5748,Colorado,80924.0,Pacific Dental Services,,38.97161699999999,-104.7446398,2024-01-15 00:09:37.733660
ChIJm7w-j-5ClIARLhG9mQNhglU,Champlain Dentistry,"1193 E Champlain Dr Fresno, CA 93720",(559) 433-6427,California,93720.0,Pacific Dental Services,,36.8708753,-119.7626938,2024-01-15 00:09:37.752211
,Dentists of Falcon and Orthodontics,"7555 Falcon Market Pl Ste 100 Falcon, CO 80831",(719) 323-6734,Colorado,80831.0,Pacific Dental Services,,,,2024-01-15 00:09:37.777780
ChIJ6Zd4P8BJE4cRM1PLvduTUkY,Dublin Modern Dentistry,"5985 Dublin Blvd Unit 110 Colorado Springs, CO 80923",(719) 359-8295,Colorado,80923.0,Pacific Dental Services,,38.9252502,-104.7164713,2024-01-15 00:09:37.799400
ChIJzTizoo9JE4cRxrC3DABwGr4,Dublin Kids' Dental Group and Orthodontics,"5985 Dublin Blvd Colorado Springs, CO 80923",(719) 359-8375,Colorado,80923.0,Pacific Dental Services,,38.9252149,-104.7165292,2024-01-15 00:09:37.816460
ChIJRyhn3JRnlIAR8YyLI2XZXxo,Fig Garden Dental Group,"1008 W Shaw Ave Ste 105 Fresno, CA 93711",(559) 227-0027,California,93711.0,Pacific Dental Services,,36.8093505,-119.8089221,2024-01-15 00:09:40.909941
ChIJ2dihCcfp9IgRFhBg7kw3duI,Peachtree Dental Group and Orthodontists,"1001 N Peachtree Pkwy Ste A Peachtree City, GA 30269",(770) 268-9112,Georgia,30269.0,Pacific Dental Services,,33.4400447,-84.588656,2024-01-15 00:09:40.928686
ChIJX2IxM55clIARCwA_zt4c_8s,Clovis Crossing Dental Group and Orthodontics,"1095 Herndon Ave Ste 102 Clovis, CA 93612",(559) 326-5272,California,93612.0,Pacific Dental Services,,36.839331,-119.697441,2024-01-15 00:09:40.946139
ChIJX2IxM55clIARKMntU_ersT8,My Kid's Dentist & Orthodontics,"1095 Herndon Ave Ste 103 Clovis, CA 93612",(559) 326-5270,California,93612.0,Pacific Dental Services,,36.8393195,-119.6973243,2024-01-15 00:09:40.970299
ChIJsRDQQW1JE4cRvOAS9qcs_fg,North Powers Modern Dentistry,"5430 Tutt Blvd Colorado Springs, CO 80922",(719) 380-0141,Colorado,80922.0,Pacific Dental Services,,38.909879,-104.715705,2024-01-15 00:09:40.989289
ChIJP5TMmrRPE4cRjK4N0uxaGkc,The Springs Modern Dentistry,"5198 N Nevada Ave Ste 100 Colorado Springs, CO 80918",(719) 634-8884,Colorado,80918.0,Pacific Dental Services,,38.9042804,-104.8192338,2024-01-15 00:09:41.023639
ChIJo9eZYMtdlIARlSrGLyUEWhE,Clovis Modern Dentistry,"2320 Clovis Ave Ste 102 Clovis, CA 93612",(559) 472-9978,California,93612.0,Pacific Dental Services,,36.8053855,-119.7008056,2024-01-15 00:09:41.049066
ChIJ9zXDCepHE4cRlJpednSFkVc,Constitution Dental Group,"7935 Constitution Ave Ste 110 Colorado Springs, CO 80951",(719) 596-9668,Colorado,80951.0,Pacific Dental Services,,38.867382,-104.6785507,2024-01-15 00:09:41.070920
,Dentists of Broadmoor,"160 E Cheyenne Rd Ste 120 Colorado Springs, CO 80906",(719) 249-8775,Colorado,80906.0,Pacific Dental Services,,,,2024-01-15 00:09:41.106587
ChIJyRA1S5BDE4cRA11si6G_Kn0,Cheyenne Mountain Modern Dentistry and Orthodontics,"4451 Venetucci Blvd Ste 160 Fountain, CO 80906",(719) 392-5354,Colorado,80906.0,Pacific Dental Services,,38.7675886,-104.784326,2024-01-15 00:09:41.133333
ChIJtSanCoJqE4cRq1kKP8tXWlc,My Kid's Dentist & Orthodontics,"6912 Mesa Rdg Pkwy Fountain, CO 80817",(719) 322-0543,Colorado,80817.0,Pacific Dental Services,,38.7196801,-104.6995035,2024-01-15 00:09:44.228716
ChIJ0aeOBQFBE4cRd0ZhEvffik8,Fountain Modern Dentistry and Orthodontics,"6940 Mesa Rdg Pkwy Fountain, CO 80817",(719) 382-4936,Colorado,80817.0,Pacific Dental Services,,38.719077,-104.699127,2024-01-15 00:09:44.250406
ChIJYTA6vcj9uocRf9Os3ptk8YM,Village Dentistry,"2222 N Greenwich Rd Ste 400 Wichita, KS 67226",(316) 252-3139,Kansas,67226.0,Pacific Dental Services,,37.7236863,-97.2073058,2024-01-15 00:09:44.283202
ChIJtZgVbH_fuocRPkITvomqsto,Marketplace Dentistry,"10240 W 29th St N Ste 102 Wichita, KS 67205",(316) 252-3075,Kansas,67205.0,Pacific Dental Services,,37.7378002,-97.4609765,2024-01-15 00:09:44.300306
,Dentists of Hanford,"150 N. 12th Ave Ste 109 Hanford, CA 93230",(559) 312-2818,California,93230.0,Pacific Dental Services,,,,2024-01-15 00:09:44.318917
ChIJxX0hUK_xuocR6tnLNZGzDs8,Derby Modern Dentistry,"2006 N Rock Rd Ste 300 Derby, KS 67037",(316) 416-6057,Kansas,67037.0,Pacific Dental Services,,37.5683967,-97.24372269999999,2024-01-15 00:09:44.340649
,Visalia Modern Dentistry,"3206 N Dinuba Blvd Ste F Visalia, CA 93291",(559) 334-2013,California,93291.0,Pacific Dental Services,,,,2024-01-15 00:09:44.358762
ChIJEZVYdi6iE4cRzpoEgNyJxvk,Pueblo Modern Dentistry and Orthodontics,"729 W US Hwy 50 Pueblo, CO 81008",(719) 542-4000,Colorado,81008.0,Pacific Dental Services,,38.3083374,-104.61819,2024-01-15 00:09:44.403724
ChIJ97ijdCgvlYARaoBNzL9hqEs,Packwood Creek Dental Group,"4129 S Mooney Blvd Ste B Visalia, CA 93277",(559) 732-1953,California,93277.0,Pacific Dental Services,,36.2927913,-119.3143753,2024-01-15 00:09:44.420437
ChIJX83ESQYn54gRFCjkRflI2EU,Port Orange Modern Dentistry,"1765 Dunlawton Ave Ste 103 Port Orange, FL 32129",(386) 259-3905,Florida,32129.0,Pacific Dental Services,,29.1102833,-81.0268365,2024-01-15 00:09:44.438527
ChIJO2t5Jg5D6oARIHdnJdx6Rrc,River Lakes Dental Group and Orthodontics,"9510 Hageman Rd Ste B Bakersfield, CA 93312",(661) 829-2700,California,93312.0,Pacific Dental Services,,35.398423,-119.107871,2024-01-15 00:09:44.460067
ChIJGx2ii0xF6oARwCYbDD_I2cU,Dentists of Bakersfield,"1403 Allen Rd Ste 1000 Bakersfield, CA 93314",(661) 368-0919,California,93314.0,Pacific Dental Services,,35.371084,-119.1476528,2024-01-15 00:09:47.557754
ChIJa6WKpeRD6oARNiWmM56m7dM,Stockdale Smiles Dentistry and Orthodontics,"11120 Stockdale Hwy Ste 103 Bakersfield, CA 93311",(661) 665-0080,California,93311.0,Pacific Dental Services,,35.350099,-119.1262442,2024-01-15 00:09:47.594877
ChIJGxYWvfBB6oARoC_KaWkFRtg,Bakersfield Dental Group and Orthodontics,"5120 Stockdale Hwy Ste D Bakersfield, CA 93309",(661) 324-5442,California,93309.0,Pacific Dental Services,,35.355401,-119.058288,2024-01-15 00:09:47.620105
ChIJq6qqqnpD6oARGD2WDmuLDnA,Gosford Village Dental Group and Orthodontics,"5353 Gosford Rd Ste 103 Bakersfield, CA 93313",(661) 588-2065,California,93313.0,Pacific Dental Services,,35.3064803,-119.0929885,2024-01-15 00:09:47.638003
ChIJi9By6U2TyIARvDeWko15Wvg,Montecito Town Center Dental Group,"7125 N Durango Dr Las Vegas, NV 89149",(702) 658-2311,Nevada,89149.0,Pacific Dental Services,,36.290427,-115.288171,2024-01-15 00:09:47.655411
ChIJg6UzSkTryIARHOzzjRHGM-0,Centennial Modern Dentistry and Orthodontics,"7910 W Tropical Pkwy Ste 140 Las Vegas, NV 89149",(702) 273-3676,Nevada,89149.0,Pacific Dental Services,,36.2718876,-115.2676174,2024-01-15 00:09:47.672643
ChIJmf8mHerryIARm5JoIm4afjk,Shadow Mountain Dental Group and Orthodontics,"6525 N Decatur Blvd Ste 150 Las Vegas, NV 89131",(702) 577-1941,Nevada,89131.0,Pacific Dental Services,,36.278882,-115.207074,2024-01-15 00:09:47.698305
ChIJ87sOXZbryIARnkNGVIxJooM,Shadow Mountain Smiles Dentistry and Orthodontics,"6485 N. Decatur Blvd Ste 150 Las Vegas, NV 89131",(702) 846-5745,Nevada,89131.0,Pacific Dental Services,,36.2771497,-115.2071422,2024-01-15 00:09:47.714787
ChIJZajMAsTryIAR9cbLviGUb8Y,Dentists of North Las Vegas,"6180 N Decatur Blvd Ste 100 North Las Vegas, NV 89130",(702) 359-3107,Nevada,89130.0,Pacific Dental Services,,36.2725696,-115.2061657,2024-01-15 00:09:47.758109
ChIJezo_o_PoyIAR8u1w8rGPG0M,Deer Springs Modern Dentistry,"640 E Deer Springs Way Ste 180 North Las Vegas, NV 89086",(702) 399-3800,Nevada,89086.0,Pacific Dental Services,,36.283919,-115.133654,2024-01-15 00:09:47.775205
ChIJT2UC_uTqyIAR8pDkSojsygk,Las Vegas Modern Dentistry and Orthodontics,"7171 W Craig Rd Ste 102 Las Vegas, NV 89129",(702) 655-0331,Nevada,89129.0,Pacific Dental Services,,36.238162,-115.250827,2024-01-15 00:09:50.866074
ChIJRa9G3P3qyIARbjLFdbeUfv0,My Kid's Dentist & Orthodontics,"7171 W Craig Rd Ste 101 Las Vegas, NV 89129",(702) 655-5435,Nevada,89129.0,Pacific Dental Services,,36.238451,-115.2509712,2024-01-15 00:09:50.883702
ChIJ-fdMg8jpyIARlmL2v9Eq5p8,El Dorado Modern Dentistry,"5514 Camino Al Norte Ste A2 North Las Vegas, NV 89031",(702) 827-1352,Nevada,89031.0,Pacific Dental Services,,36.2599413,-115.1539253,2024-01-15 00:09:50.901334
ChIJtV7QZLLryIARl4Om0bivHt0,Rancho Smiles Dentistry,"4420 N Rancho Dr Las Vegas, NV 89130",(702) 425-3639,Nevada,89130.0,Pacific Dental Services,,36.2399841,-115.230693,2024-01-15 00:09:50.919814
ChIJyzryfC7ryIARyH2GKryEeKA,Las Vegas Modern Smiles Dentistry,"3119 N Rainbow Blvd Las Vegas, NV 89108",(702) 342-1604,Nevada,89108.0,Pacific Dental Services,,36.216474,-115.242668,2024-01-15 00:09:50.943141
ChIJAVJ1OSHoyIARMOPPsQmCj5o,Craig Ranch Dental Group,"1820 E. Craig Rd Ste 102 North Las Vegas, NV 89030",(702) 680-1009,Nevada,89030.0,Pacific Dental Services,,36.2403275,-115.1222372,2024-01-15 00:09:50.962006
ChIJLSp9kmrOyIARFx2kWUyhWoY,Ranch Plaza Dental Group,"9771 S Eastern Ave Ste 100 Las Vegas, NV 89183",(702) 616-9655,Nevada,89183.0,Pacific Dental Services,,36.0116177,-115.1198447,2024-01-15 00:10:01.004764
ChIJH8ZKAt_pyIARKaSq0i71x40,Alexander Dental Group and Orthodontics,"3896 N Martin Luther King Blvd North Las Vegas, NV 89032",(702) 614-1792,Nevada,89032.0,Pacific Dental Services,,36.230081,-115.161307,2024-01-15 00:09:50.980411
ChIJH8ZKAt_pyIARMfaqmrRH6tw,My Kid's Dentist & Orthodontics,"3896 N MLK Blvd North Las Vegas, NV 89032",(702) 395-5437,Nevada,89032.0,Pacific Dental Services,,36.23019,-115.161317,2024-01-15 00:09:51.005537
ChIJTSVGfzDAyIARg7zmU3JqgUo,Rocksprings Dental Group,"7175 W Lake Mead Blvd Ste 110 Las Vegas, NV 89128",(702) 228-9911,Nevada,89128.0,Pacific Dental Services,,36.1953404,-115.2477839,2024-01-15 00:09:51.023681
ChIJGxnNTonByIARU00569ntyvA,Parkway Modern Dentistry,"7565 W Washington Ave Ste 101 Las Vegas, NV 89128",(702) 342-8631,Washington,89128.0,Pacific Dental Services,,36.1810876,-115.2578269,2024-01-15 00:09:51.041522
,Queensridge Modern Dentistry and Orthodontics,"10040 Alta Dr Ste 100 Las Vegas, NV 89145",(702) 425-3060,Nevada,89145.0,Pacific Dental Services,,,,2024-01-15 00:09:51.064756
,Queensridge Kids' Dentistry & Orthodontics,"10040 Alta Dr Ste 110 Las Vegas, NV 89144",(702) 425-3454,Nevada,89144.0,Pacific Dental Services,,,,2024-01-15 00:09:51.083104
ChIJO34yHU2-yIARxSuX95F3rOY,Canyon Pointe Dental Group,"10870 W Charleston Ste 170 Las Vegas, NV 89135",(702) 254-6412,Nevada,89135.0,Pacific Dental Services,,36.161139,-115.333573,2024-01-15 00:09:54.172780
,Rampart Dental Group,"8975 W Charleston Blvd Ste 100 Las Vegas, NV 89117",(702) 290-4212,Nevada,89117.0,Pacific Dental Services,,,,2024-01-15 00:09:54.191316
ChIJZeyMfqbAyIARQrfalRKtUAc,Durango Dental Group,"3140 S Durango Dr Ste 100 Las Vegas, NV 89117",(702) 362-1856,Nevada,89117.0,Pacific Dental Services,,36.1323113,-115.2784656,2024-01-15 00:09:54.209494
ChIJczXGdufByIARZtq8oK-xd30,Sahara Modern Dentistry,"4950 W Sahara Ave Ste 100 Las Vegas, NV 89146",(702) 680-1525,Nevada,89146.0,Pacific Dental Services,,36.1450077,-115.2086508,2024-01-15 00:09:54.229978
ChIJAQzXtUy_yIARW2F01azNaXE,Flamingo Smiles Dentistry,"9516 W Flamingo Rd Ste 200 Las Vegas, NV 89147",(702) 254-3135,Nevada,89147.0,Pacific Dental Services,,36.1158294,-115.2994918,2024-01-15 00:09:54.249461
,Rainbow Modern Dentistry,"3675 S Rainbow Blvd Ste 105 Las Vegas, NV 89103",(702) 602-2196,Nevada,89103.0,Pacific Dental Services,,,,2024-01-15 00:09:54.266333
ChIJHabSlDzbyIAR4gZMJs1upGQ,Charleston Smiles Dentistry,"1150 S Nellis Blvd Ste 200 Las Vegas, NV 89104",(702) 505-9159,Nevada,89104.0,Pacific Dental Services,,36.158584,-115.06199,2024-01-15 00:09:54.289462
ChIJqT7QnJe4yIAR1PqzcNxFagQ,Dentists of Spring Valley,"5270 S Fort Apache Rd Ste 350 Las Vegas, NV 89148",(702) 273-3404,Nevada,89148.0,Pacific Dental Services,,36.0927863,-115.2963916,2024-01-15 00:09:54.345300
ChIJo33TKeXGyIAR9HSNC9-YOXg,Spring Valley Dentist Office,"6160 W Tropicana Ave Ste E-1 Las Vegas, NV 89103",(702) 858-9466,Nevada,89103.0,Pacific Dental Services,,36.1005774,-115.2273667,2024-01-15 00:09:54.363216
,Dentists of Sanford,"4730 W State Road 46 Ste 1220 Sanford, FL 32771",(407) 708-3145,Florida,32771.0,Pacific Dental Services,,,,2024-01-15 00:09:54.383852
,Paradise Smiles Dentistry,"3375 E Tropicana Ave Ste F-8 Las Vegas, NV 89121",(702) 964-3626,Nevada,89121.0,Pacific Dental Services,,,,2024-01-15 00:09:54.412510
ChIJs2PuzADHyIARF-iLPNkgfHE,Spring Valley Modern Dentistry,"8402 W Warm Springs Rd Las Vegas, NV 89113",(702) 879-9043,Nevada,89113.0,Pacific Dental Services,,36.0558331,-115.2750768,2024-01-15 00:09:54.430290
,Dentists of Melbourne,"6455 N Wickham Rd Ste 103 Melbourne, FL 32940",(321) 420-4142,Florida,32940.0,Pacific Dental Services,,,,2024-01-15 00:09:57.526898
ChIJCYn_F3hp54gR6cOggXVNmjA,Oviedo Smiles Dentistry,"65 W Mitchell Hammock Rd Ste 1511 Oviedo, FL 32765",(407) 604-0399,Florida,32765.0,Pacific Dental Services,,28.6560516,-81.20954119999999,2024-01-15 00:09:57.546248
ChIJiRx0AM7HyIARcc6tk0u6ohU,Rainsprings Dental Group and Orthodontics,"8035 S Rainbow Blvd Ste 102 Las Vegas, NV 89139",(702) 896-7211,Nevada,89139.0,Pacific Dental Services,,36.0424589,-115.2439946,2024-01-15 00:09:57.564707
,Viera Modern Dentistry,"2328 Citadel Wy Ste 101 Melbourne, FL 32940",(321) 203-5251,Florida,32940.0,Pacific Dental Services,,,,2024-01-15 00:09:57.586881
,Green Valley Modern Dentistry,"4301 E Sunset Rd Ste 100 Henderson, NV 89014",(702) 465-8187,Nevada,89014.0,Pacific Dental Services,,,,2024-01-15 00:09:57.604890
ChIJRTAY77fIyIARDDdzH1A_dj4,Diamond Dental Group and Orthodontics,"4380 Blue Diamond Rd Ste 102 Las Vegas, NV 89139",(702) 425-4424,Nevada,89139.0,Pacific Dental Services,,36.037464,-115.198822,2024-01-15 00:09:57.624354
ChIJb4RYoLly54gRwPUCQBbgyIw,Lake Mary Modern Dentistry,"3779 Lake Emma Rd Lake Mary, FL 32746",(407) 547-1359,Florida,32746.0,Pacific Dental Services,,28.7548653,-81.3542982,2024-01-15 00:09:57.645819
ChIJ3WF6NGDRyIARQhyTALifkFE,Union Village Kids' Dentistry and Orthodontics,"1135 Vitality Dr Ste 140 Henderson, NV 89011",(702) 359-7402,Nevada,89011.0,Pacific Dental Services,,36.0730789,-115.0345018,2024-01-15 00:09:57.664640
,Bosque Smiles Dentistry,"5600 Coors Blvd NW Ste G4 Albuquerque, NM 87120",(505) 431-9740,New Mexico,87120.0,Pacific Dental Services,,,,2024-01-15 00:11:11.041383
ChIJEX6EUdnRyIARMzZN2KW-rSA,Union Village Modern Dentistry and Orthodontics,"1135 Vitality Dr Ste 130 Henderson, NV 89011",(702) 359-7401,Nevada,89011.0,Pacific Dental Services,,36.0729054,-115.0345179,2024-01-15 00:09:57.681642
ChIJkR96aD3IyIARzK_Mw2Lvemw,Mountain Dental Group,"9285 S Cimarron Rd Ste 125 Las Vegas, NV 89178",(702) 433-5355,Nevada,89178.0,Pacific Dental Services,,36.019822,-115.271178,2024-01-15 00:09:57.699189
,Henderson Dental Group,"545 Marks St Ste 100 Henderson, NV 89014",(702) 425-3697,Nevada,89014.0,Pacific Dental Services,,,,2024-01-15 00:09:57.717218
ChIJRwURZCvOyIARoAbVJKdrljc,Green Valley Smiles Dentistry,"2570 Wigwam Pkwy Ste 110 Henderson, NV 89074",(702) 757-3399,Nevada,89074.0,Pacific Dental Services,,36.0357249,-115.0997156,2024-01-15 00:09:57.736590
ChIJvQkRHXpv54gRjwvDR5xMFMk,Dentists of Winter Springs,"5908 Red Bug Lake Rd Winter Springs, FL 32708",(407) 270-1093,Florida,32708.0,Pacific Dental Services,,28.64822299999999,-81.26639899999999,2024-01-15 00:10:00.877009
ChIJmUyhIwjRyIARLHZZbQvwjrM,Stephanie Dental Group,"175 N Stephanie St Ste 170 Henderson, NV 89074",(702) 997-5958,Nevada,89074.0,Pacific Dental Services,,36.040422,-115.04764,2024-01-15 00:10:00.896874
ChIJbyn4hw_PyIARBgcK9acq3uc,Silverado Ranch Dentistry,"45 E. Silverado Ranch Blvd Ste 100 Las Vegas, NV 89183",(702) 425-6810,Nevada,89183.0,Pacific Dental Services,,36.0135965,-115.170644,2024-01-15 00:10:00.914995
ChIJfxBw9IzPyIARVrXgR0us1tA,Maryland Parkway Smiles Dentistry,"1160 E Silverado Ranch Blvd Ste 130 Las Vegas, NV 89183",(702) 723-2076,Nevada,89183.0,Pacific Dental Services,,36.0134628,-115.1379583,2024-01-15 00:10:00.939678
,Highlands Modern Dentistry and Orthodontics,"4380 W Cactus Ave Ste 100 Las Vegas, NV 89141",(702) 570-0241,Nevada,89141.0,Pacific Dental Services,,,,2024-01-15 00:10:00.962589
,Henderson Kids’ Dentistry & Orthodontics,"382 W Lake Mead Pkwy Ste 130 Henderson, NV 89015",(702) 558-8543,Nevada,89015.0,Pacific Dental Services,,,,2024-01-15 00:10:01.023741
ChIJPYOLbLTWyIARvj0H6Uw5Rgo,Henderson Modern Dentistry,"366 W Lake Mead Pkwy Ste 100 Henderson, NV 89015",(702) 464-3090,Nevada,89015.0,Pacific Dental Services,,36.0367107,-114.9945838,2024-01-15 00:10:01.042307
ChIJsSCR40bPyIARlYQ5utRh5Ss,Dentists of St. Rose,"3519 Saint Rose Pkwy Ste 110 Henderson, NV 89052",(702) 529-0321,Nevada,89052.0,Pacific Dental Services,,35.9871912,-115.1403103,2024-01-15 00:10:01.061692
ChIJlZK2ho3PyIARAXmeqCWc2mM,My Kid's Dentist and Orthodontics,"3519 St Rose Pkwy Ste 100 Henderson, NV 89052",(702) 674-9237,Nevada,89052.0,Pacific Dental Services,,35.9872086,-115.140191,2024-01-15 00:10:01.085724
,Horizon Ridge Modern Dentistry,"10525 S. Eastern Ave Ste 100 Henderson, NV 89052",(702) 508-0906,Nevada,89052.0,Pacific Dental Services,,,,2024-01-15 00:10:01.104954
ChIJ5wsnwvnRyIARwYxXhMo6MPg,MacDonald Ranch Modern Dentistry,"725 S Green Valley Pkwy Ste 100 Henderson, NV 89052",(702) 560-5231,Nevada,89052.0,Pacific Dental Services,,36.00169,-115.083524,2024-01-15 00:10:04.324552
ChIJTcnHvCPVyIARFqsZyaq3qJ0,Dentists of Henderson,"10 E. Horizon Rdg Pkwy Henderson, NV 89002",(702) 420-2467,Nevada,89002.0,Pacific Dental Services,,36.0105029,-114.9912215,2024-01-15 00:10:04.341833
ChIJxYJlFy7VyIARarLERJL8W8M,The Kids' Dental Office of Henderson and Orthodontics,"10 E. Horizon Ridge Pkwy Henderson, NV 89002",(702) 420-2479,Nevada,89002.0,Pacific Dental Services,,36.0105029,-114.9912215,2024-01-15 00:10:04.359849
,Dentists of West Henderson,"3531 Volunteer Blvd Ste 120 Henderson, NV 89044",(702) 803-1275,Nevada,89044.0,Pacific Dental Services,,,,2024-01-15 00:10:04.379328
,Altamonte Springs Dental Group,"1001 N State Rd 434 Ste 1010 Altamonte Springs, FL 32714",(407) 545-5985,Florida,32714.0,Pacific Dental Services,,,,2024-01-15 00:10:04.402632
ChIJl_yEJo1v54gRESeAkR7qIT0,Dentists of Winter Park,"1973 Aloma Ave Winter Park, FL 32792",(407) 284-3475,Florida,32792.0,Pacific Dental Services,,28.6014077,-81.3257252,2024-01-15 00:10:04.420111
ChIJMfV-jMKi54gRCuLVPgD33Ak,Mount Dora Modern Dentistry,"17365 US Hwy 441 Mount Dora, FL 32757",(352) 270-3015,Florida,32757.0,Pacific Dental Services,,28.8211571,-81.67017160000002,2024-01-15 00:10:04.442640
ChIJ871eCUN754gRRyErtbEP9AQ,SoDo Smiles Dentistry,"3123 S Orange Ave Ste 107 Orlando, FL 32806",(407) 392-1521,Florida,32806.0,Pacific Dental Services,,28.5090312,-81.3750991,2024-01-15 00:10:04.461203
ChIJg8Cl1BCL3YgRYF9lD-bPDEE,Nona Dentists and Orthodontics,"12711 Narcoossee Rd Bldg B, Ste 100 Orlando, FL 32832",(407) 627-1235,Florida,32832.0,Pacific Dental Services,,28.3821583,-81.2437831,2024-01-15 00:10:04.481573
ChIJr5Y1N4CL3YgRV9tL3bSWE3M,Nona Kids' Dentists & Orthodontics,"12964 Narcoossee Rd Orlando, FL 32832",(407) 627-1234,Florida,32832.0,Pacific Dental Services,,28.378033,-81.2448107,2024-01-15 00:10:04.507321
ChIJrfC16I3G54gR_Z8c3ZBwwhM,Lady Lake Smiles Dentistry,"870 N US Hwy 27 Ste A Lady Lake, FL 32159",(352) 282-4785,Florida,32159.0,Pacific Dental Services,,28.933267,-81.9361469,2024-01-15 00:10:04.525087
ChIJr5q3iwqL3YgRodza6I8aXu0,Dentists of Nona,"14019 Narcoossee Rd Ste 135 Orlando, FL 32832",(407) 630-9754,Florida,32832.0,Pacific Dental Services,,28.3620071,-81.2436029,2024-01-15 00:10:04.543110
,Dentists of Ocoee,"11050 W Colonial Dr Ste 30 Ocoee, FL 34761",(407) 284-3571,Florida,34761.0,Pacific Dental Services,,,,2024-01-15 00:10:07.762712
ChIJ6adDw6t_54gRSGMXFF2lYmc,Doctor Phillips Modern Dentistry,"8015 Turkey Lake Rd Ste 300 Orlando, FL 32819",(407) 205-0246,Florida,32819.0,Pacific Dental Services,,28.4484777,-81.4768343,2024-01-15 00:10:07.781380
ChIJFxbLWfOB54gRHajjwarRCAU,Lake Butler Dental Group,"4014 Winter Garden Vineland Rd Ste B Winter Garden, FL 34787",(321) 248-2923,Florida,34787.0,Pacific Dental Services,,28.5004797,-81.5874425,2024-01-15 00:10:07.800917
,Wildwood Dentists,"4675 E State Rd 44 Ste 104 Wildwood, FL 34785",(352) 418-3041,Florida,34785.0,Pacific Dental Services,,,,2024-01-15 00:10:07.822190
ChIJIUXIxC2F54gR3G4OatjkY0Y,Clermont Modern Dentistry,"17300 State Rd 50 Clermont, FL 34711",(352) 403-1298,Florida,34711.0,Pacific Dental Services,,28.5457238,-81.6694617,2024-01-15 00:10:07.840900
ChIJZSaIjeaO54gR4ukIpA_y6IM,Clermont Smiles Dentistry,"900 Hooks St Ste 100 Clermont, FL 34711",(352) 360-7274,Florida,34711.0,Pacific Dental Services,,28.5437164,-81.7412338,2024-01-15 00:10:07.863721
,Davenport Modern Dentistry,"43522 US Hwy 27 N. Davenport, FL 33837",(863) 777-9890,Florida,33837.0,Pacific Dental Services,,,,2024-01-15 00:10:07.888223
ChIJSRAGVCLV3ogRPMGVLkV924c,Dentists of Palm Beach Gardens,"5380 Donald Ross Rd Ste 100 Palm Beach Gardens, FL 33418",(561) 323-7117,Florida,33418.0,Pacific Dental Services,,26.8819068,-80.1171107,2024-01-15 00:10:07.905205
ChIJI10_TeVawoARiKha3L91uVA,Lancaster Modern Dentistry and Orthodontics,"43531 10th St W Lancaster, CA 93534",(661) 839-7630,California,93534.0,Pacific Dental Services,,34.674119,-118.148203,2024-01-15 00:10:07.926496
ChIJGzGe86pS6IARZnEh8fwaCoE,Main Street Dental Group,"4360 E Main St STE C Ventura, CA 93003",(805) 644-6110,California,93003.0,Pacific Dental Services,,34.261914,-119.233036,2024-01-15 00:10:07.952501
ChIJ21cW41B-woARx_tNrrC3XC8,Hasley Canyon Dental Group,"29655 The Old Rd Castaic, CA 91384",(661) 702-8338,California,91384.0,Pacific Dental Services,,34.4559926,-118.6194053,2024-01-15 00:10:07.970133
ChIJN1Rb071ZwoARN0rQsmTvWVY,Sierra Commons Dental Group and Orthodontics,"755 W Rancho Vista Blvd Palmdale, CA 93551",(661) 265-7800,California,93551.0,Pacific Dental Services,,34.60250800000001,-118.145414,2024-01-15 00:10:07.986972
ChIJFWlVePt9woARgY-INTLsVOk,Valencia Dental Group at Copper Hill,"28134 Newhall Ranch Rd Valencia, CA 91355",(661) 607-0202,California,91355.0,Pacific Dental Services,,34.4433694,-118.5733585,2024-01-15 00:10:11.113088
ChIJ3w2KPg8v2YgRhGqEX-2EG-E,Dentists of Royal Palm,"11151 Southern Blvd Ste 110 Royal Palm Beach, FL 33411",(561) 246-6371,Florida,33411.0,Pacific Dental Services,,26.6816438,-80.22519009999999,2024-01-15 00:10:11.131469
ChIJgRYfILZN6IAR4g9VraokNVY,Oxnard Modern Dentistry and Orthodontics,"2150 N Rose Ave Oxnard, CA 93036",(805) 253-2958,California,93036.0,Pacific Dental Services,,34.2214547,-119.1575351,2024-01-15 00:10:11.149158
